



2019-03-11 10:02:36.425292 Retorno metodo isPago:False, documento:367549  None
2019-03-11 10:02:36.737381 Retorno metodo isPago:False, documento:367244  None
2019-03-11 10:02:37.065443 Retorno metodo isPago:False, documento:367243  None
2019-03-11 10:02:37.373611 Retorno metodo isPago:False, documento:368406  None
2019-03-11 10:02:37.677458 Retorno metodo isPago:False, documento:368393  None
2019-03-11 10:02:37.990206 Retorno metodo isPago:False, documento:367710  None
2019-03-11 10:02:38.301838 Retorno metodo isPago:False, documento:367531  None
2019-03-11 10:02:38.608536 Retorno metodo isPago:False, documento:368391  None
2019-03-11 10:02:38.911406 Retorno metodo isPago:False, documento:367351  None
2019-03-11 10:02:39.238194 Retorno metodo isPago:False, documento:367517  None
2019-03-11 10:02:39.541388 Retorno metodo isPago:False, documento:366881  None
2019-03-11 10:02:39.849619 Retorno metodo isPago:False, documento:367358  None
2019-03-11 10:02:40.151305 Retorno metodo isPago:False, documento:367853  None
2019-03-11 10:02:40.453834 Retorno metodo isPago:False, documento:368436  None
2019-03-11 10:02:40.740625 Retorno metodo isPago:False, documento:367942  None
2019-03-11 10:02:41.045160 Retorno metodo isPago:False, documento:368307  None
2019-03-11 10:02:41.353060 Retorno metodo isPago:False, documento:367935  None
2019-03-11 10:02:41.655237 Retorno metodo isPago:False, documento:367443  None
2019-03-11 10:02:41.963238 Retorno metodo isPago:False, documento:367120  None
2019-03-11 10:02:42.268905 Retorno metodo isPago:False, documento:367515  None
2019-03-11 10:02:42.570620 Retorno metodo isPago:False, documento:367594  None
2019-03-11 10:02:42.877647 Retorno metodo isPago:False, documento:368094  None
2019-03-11 10:02:43.205913 Retorno metodo isPago:False, documento:367784  None
2019-03-11 10:02:43.518319 Retorno metodo isPago:False, documento:367940  None
2019-03-11 10:02:43.819207 Retorno metodo isPago:False, documento:367285  None
2019-03-11 10:02:44.138229 Retorno metodo isPago:False, documento:368296  None
2019-03-11 10:02:44.447802 Retorno metodo isPago:False, documento:367026  None
2019-03-11 10:02:44.749826 Retorno metodo isPago:True, documento:368040  2019-03-08 00:00:00
2019-03-11 10:02:45.060884 Retorno metodo isPago:False, documento:368290  None
2019-03-11 10:02:45.369701 Retorno metodo isPago:False, documento:367407  None
2019-03-11 10:02:45.671187 Retorno metodo isPago:False, documento:368294  None
2019-03-11 10:02:45.971688 Retorno metodo isPago:True, documento:367427  2019-03-08 00:00:00
2019-03-11 10:02:46.284203 Retorno metodo isPago:False, documento:368282  None
2019-03-11 10:02:46.571107 Retorno metodo isPago:False, documento:367898  None
2019-03-11 10:02:46.894515 Retorno metodo isPago:False, documento:367111  None
2019-03-11 10:02:47.204231 Retorno metodo isPago:False, documento:368168  None
2019-03-11 10:02:47.512809 Retorno metodo isPago:True, documento:367623  2019-03-08 00:00:00
2019-03-11 10:02:47.821855 Retorno metodo isPago:False, documento:368107  None
2019-03-11 10:02:48.123477 Retorno metodo isPago:False, documento:368347  None
2019-03-11 10:02:48.431541 Retorno metodo isPago:False, documento:368056  None
2019-03-11 10:02:48.755989 Retorno metodo isPago:False, documento:367306  None
2019-03-11 10:02:49.059017 Retorno metodo isPago:False, documento:368057  None
2019-03-11 10:02:49.368323 Retorno metodo isPago:False, documento:368563  None
2019-03-11 10:02:49.680296 Retorno metodo isPago:False, documento:368165  None
2019-03-11 10:02:49.986988 Retorno metodo isPago:False, documento:368240  None
2019-03-11 10:02:50.291114 Retorno metodo isPago:False, documento:367458  None
2019-03-11 10:02:50.616719 Retorno metodo isPago:False, documento:368254  None
2019-03-11 10:02:50.918659 Retorno metodo isPago:False, documento:368162  None
2019-03-11 10:02:51.218571 Retorno metodo isPago:False, documento:368121  None
2019-03-11 10:02:51.516540 Retorno metodo isPago:False, documento:367794  None
2019-03-11 10:02:51.819394 Retorno metodo isPago:True, documento:367387  2019-03-08 00:00:00
2019-03-11 10:02:52.129334 Retorno metodo isPago:False, documento:366428  None
2019-03-11 10:02:52.439438 Retorno metodo isPago:True, documento:366227  2019-03-08 00:00:00
2019-03-11 10:02:52.752689 Retorno metodo isPago:False, documento:366649  None
2019-03-11 10:02:53.052689 Retorno metodo isPago:False, documento:366507  None
2019-03-11 10:02:53.354588 Retorno metodo isPago:False, documento:366481  None
2019-03-11 10:02:53.655353 Retorno metodo isPago:False, documento:366821  None
2019-03-11 10:02:53.961783 Retorno metodo isPago:False, documento:366567  None
2019-03-11 10:02:54.276459 Retorno metodo isPago:False, documento:366638  None
2019-03-11 10:02:54.575690 Retorno metodo isPago:False, documento:366651  None
2019-03-11 10:02:54.874797 Retorno metodo isPago:True, documento:366407  2015-11-03 00:00:00
2019-03-11 10:02:54.874845 Retorno metodo isPago:False, documento:366407  None
2019-03-11 10:02:55.183564 Retorno metodo isPago:False, documento:366564  None
2019-03-11 10:02:55.483805 Retorno metodo isPago:False, documento:366446  None
2019-03-11 10:02:55.785635 Retorno metodo isPago:False, documento:366179  None
2019-03-11 10:02:56.105914 Retorno metodo isPago:False, documento:365483  None
2019-03-11 10:02:56.406136 Retorno metodo isPago:False, documento:365228  None
2019-03-11 10:02:56.709627 Retorno metodo isPago:False, documento:365846  None
2019-03-11 10:02:57.013639 Retorno metodo isPago:False, documento:364905  None
2019-03-11 10:02:57.314179 Retorno metodo isPago:False, documento:365879  None
2019-03-11 10:02:57.622747 Retorno metodo isPago:False, documento:364906  None
2019-03-11 10:02:57.930624 Retorno metodo isPago:False, documento:365871  None
2019-03-11 10:02:58.239087 Retorno metodo isPago:False, documento:365866  None
2019-03-11 10:02:58.548067 Retorno metodo isPago:True, documento:365594  2019-03-08 00:00:00
2019-03-11 10:02:58.854510 Retorno metodo isPago:False, documento:365873  None
2019-03-11 10:02:59.163125 Retorno metodo isPago:False, documento:365750  None
2019-03-11 10:02:59.463687 Retorno metodo isPago:False, documento:365854  None
2019-03-11 10:02:59.773004 Retorno metodo isPago:False, documento:364427  None
2019-03-11 10:03:00.073907 Retorno metodo isPago:False, documento:364442  None
2019-03-11 10:03:00.381232 Retorno metodo isPago:False, documento:366078  None
2019-03-11 10:03:00.689272 Retorno metodo isPago:False, documento:366073  None
2019-03-11 10:03:01.022676 Retorno metodo isPago:False, documento:365936  None
2019-03-11 10:03:01.323162 Retorno metodo isPago:True, documento:365289  2019-03-08 00:00:00
2019-03-11 10:03:01.623793 Retorno metodo isPago:False, documento:365961  None
2019-03-11 10:03:01.927844 Retorno metodo isPago:False, documento:365966  None
2019-03-11 10:03:02.234394 Retorno metodo isPago:False, documento:365815  None
2019-03-11 10:03:02.549402 Retorno metodo isPago:False, documento:365939  None
2019-03-11 10:03:02.857376 Retorno metodo isPago:False, documento:365941  None
2019-03-11 10:03:03.157313 Retorno metodo isPago:False, documento:364851  None
2019-03-11 10:03:03.465349 Retorno metodo isPago:False, documento:353511  None
2019-03-11 10:03:03.468523 Consulta Finalizada
2019-03-11 10:03:03.468548 Enviando email da consulta
2019-03-11 10:03:03.887525 Email enviado
2019-03-11 10:16:57.942485 Gerando consulta dos documentos do dia
2019-03-11 10:16:58.255811 Retorno metodo isPago:False, documento:368055  None
2019-03-11 10:16:58.557480 Retorno metodo isPago:False, documento:368221  None
2019-03-11 10:16:58.845596 Retorno metodo isPago:False, documento:368922  None
2019-03-11 10:16:59.153490 Retorno metodo isPago:False, documento:369307  None
2019-03-11 10:16:59.453639 Retorno metodo isPago:False, documento:366764  None
2019-03-11 10:16:59.762664 Retorno metodo isPago:False, documento:369262  None
2019-03-11 10:17:00.074848 Retorno metodo isPago:True, documento:368637  2019-03-08 00:00:00
2019-03-11 10:17:00.400505 Retorno metodo isPago:True, documento:368620  2019-03-08 00:00:00
2019-03-11 10:17:00.698694 Retorno metodo isPago:False, documento:368624  None
2019-03-11 10:17:01.007125 Retorno metodo isPago:False, documento:360516  None
2019-03-11 10:17:01.335381 Retorno metodo isPago:False, documento:368984  None
2019-03-11 10:17:01.638047 Retorno metodo isPago:False, documento:368480  None
2019-03-11 10:17:01.947852 Retorno metodo isPago:True, documento:366763  2019-03-08 00:00:00
2019-03-11 10:17:02.257954 Retorno metodo isPago:False, documento:368470  None
2019-03-11 10:17:02.564639 Retorno metodo isPago:True, documento:369249  2019-03-08 00:00:00
2019-03-11 10:17:02.874609 Retorno metodo isPago:False, documento:369507  None
2019-03-11 10:17:03.174591 Retorno metodo isPago:False, documento:369647  None
2019-03-11 10:17:03.475460 Retorno metodo isPago:False, documento:368462  None
2019-03-11 10:17:03.784578 Retorno metodo isPago:False, documento:366752  None
2019-03-11 10:17:04.094487 Retorno metodo isPago:False, documento:368529  None
2019-03-11 10:17:04.402889 Retorno metodo isPago:False, documento:369459  None
2019-03-11 10:17:04.705886 Retorno metodo isPago:False, documento:368915  None
2019-03-11 10:17:05.015963 Retorno metodo isPago:False, documento:368691  None
2019-03-11 10:17:05.321990 Retorno metodo isPago:False, documento:368693  None
2019-03-11 10:17:05.626009 Retorno metodo isPago:False, documento:369460  None
2019-03-11 10:17:05.935050 Retorno metodo isPago:False, documento:369371  None
2019-03-11 10:17:06.239654 Retorno metodo isPago:False, documento:369268  None
2019-03-11 10:17:06.540185 Retorno metodo isPago:True, documento:369453  2019-03-08 00:00:00
2019-03-11 10:17:06.854859 Retorno metodo isPago:False, documento:369097  None
2019-03-11 10:17:07.159284 Retorno metodo isPago:True, documento:369326  2019-03-08 00:00:00
2019-03-11 10:17:07.458843 Retorno metodo isPago:False, documento:369370  None
2019-03-11 10:17:07.767374 Retorno metodo isPago:False, documento:368791  None
2019-03-11 10:17:08.091994 Retorno metodo isPago:True, documento:369194  2019-03-08 00:00:00
2019-03-11 10:17:08.392597 Retorno metodo isPago:True, documento:368788  2019-03-08 00:00:00
2019-03-11 10:17:08.693682 Retorno metodo isPago:True, documento:368674  2019-03-08 00:00:00
2019-03-11 10:17:09.010163 Retorno metodo isPago:False, documento:369449  None
2019-03-11 10:17:09.315454 Retorno metodo isPago:False, documento:367469  None
2019-03-11 10:17:09.620365 Retorno metodo isPago:False, documento:369229  None
2019-03-11 10:17:09.923770 Retorno metodo isPago:False, documento:369514  None
2019-03-11 10:17:10.248371 Retorno metodo isPago:False, documento:369064  None
2019-03-11 10:17:10.548701 Retorno metodo isPago:False, documento:369521  None
2019-03-11 10:17:10.873061 Retorno metodo isPago:False, documento:368811  None
2019-03-11 10:17:11.189352 Retorno metodo isPago:False, documento:368953  None
2019-03-11 10:17:11.489982 Retorno metodo isPago:False, documento:369530  None
2019-03-11 10:17:11.791131 Retorno metodo isPago:False, documento:369118  None
2019-03-11 10:17:12.101326 Retorno metodo isPago:False, documento:369219  None
2019-03-11 10:17:12.404295 Retorno metodo isPago:False, documento:369272  None
2019-03-11 10:17:12.706226 Retorno metodo isPago:False, documento:369275  None
2019-03-11 10:17:13.011405 Retorno metodo isPago:False, documento:369394  None
2019-03-11 10:17:13.314276 Retorno metodo isPago:False, documento:369694  None
2019-03-11 10:17:13.616177 Retorno metodo isPago:False, documento:369117  None
2019-03-11 10:17:13.918457 Retorno metodo isPago:False, documento:369056  None
2019-03-11 10:17:14.260497 Retorno metodo isPago:True, documento:368951  2019-03-08 00:00:00
2019-03-11 10:17:14.569636 Retorno metodo isPago:False, documento:369274  None
2019-03-11 10:17:14.878304 Retorno metodo isPago:False, documento:369153  None
2019-03-11 10:17:15.198362 Retorno metodo isPago:False, documento:366679  None
2019-03-11 10:17:15.499403 Retorno metodo isPago:False, documento:369690  None
2019-03-11 10:17:15.798440 Retorno metodo isPago:True, documento:368803  2019-03-08 00:00:00
2019-03-11 10:17:16.098931 Retorno metodo isPago:False, documento:369424  None
2019-03-11 10:17:16.403045 Retorno metodo isPago:False, documento:369271  None
2019-03-11 10:17:16.689351 Retorno metodo isPago:False, documento:369273  None
2019-03-11 10:17:16.998391 Retorno metodo isPago:False, documento:369650  None
2019-03-11 10:17:17.323483 Retorno metodo isPago:True, documento:369247  2019-03-08 00:00:00
2019-03-11 10:17:17.626787 Retorno metodo isPago:False, documento:365574  None
2019-03-11 10:17:17.928518 Retorno metodo isPago:True, documento:368287  2019-03-08 00:00:00
2019-03-11 10:17:18.231788 Retorno metodo isPago:False, documento:368313  None
2019-03-11 10:17:18.532606 Retorno metodo isPago:False, documento:368280  None
2019-03-11 10:17:18.832733 Retorno metodo isPago:False, documento:367549  None
2019-03-11 10:17:19.156020 Retorno metodo isPago:False, documento:367244  None
2019-03-11 10:17:19.479806 Retorno metodo isPago:False, documento:367243  None
2019-03-11 10:17:19.787979 Retorno metodo isPago:False, documento:368406  None
2019-03-11 10:17:20.093619 Retorno metodo isPago:False, documento:368393  None
2019-03-11 10:17:20.394164 Retorno metodo isPago:False, documento:367710  None
2019-03-11 10:17:20.694067 Retorno metodo isPago:False, documento:367531  None
2019-03-11 10:17:21.013004 Retorno metodo isPago:False, documento:368391  None
2019-03-11 10:17:21.323928 Retorno metodo isPago:False, documento:367351  None
2019-03-11 10:17:21.626683 Retorno metodo isPago:False, documento:367517  None
2019-03-11 10:17:21.927199 Retorno metodo isPago:False, documento:366881  None
2019-03-11 10:17:22.228933 Retorno metodo isPago:False, documento:367358  None
2019-03-11 10:17:22.555835 Retorno metodo isPago:False, documento:367853  None
2019-03-11 10:17:22.856802 Retorno metodo isPago:False, documento:368436  None
2019-03-11 10:17:23.159991 Retorno metodo isPago:False, documento:367942  None
2019-03-11 10:17:23.484228 Retorno metodo isPago:False, documento:368307  None
2019-03-11 10:17:23.785966 Retorno metodo isPago:False, documento:367935  None
2019-03-11 10:17:24.095293 Retorno metodo isPago:False, documento:367443  None
2019-03-11 10:17:24.401141 Retorno metodo isPago:False, documento:367120  None
2019-03-11 10:17:24.709569 Retorno metodo isPago:False, documento:367515  None
2019-03-11 10:17:25.018475 Retorno metodo isPago:False, documento:367594  None
2019-03-11 10:17:25.342708 Retorno metodo isPago:False, documento:368094  None
2019-03-11 10:17:25.644742 Retorno metodo isPago:False, documento:367784  None
2019-03-11 10:17:25.948261 Retorno metodo isPago:False, documento:367940  None
2019-03-11 10:17:26.261242 Retorno metodo isPago:False, documento:367285  None
2019-03-11 10:17:26.564523 Retorno metodo isPago:False, documento:368296  None
2019-03-11 10:17:26.873247 Retorno metodo isPago:False, documento:367026  None
2019-03-11 10:17:27.176340 Retorno metodo isPago:True, documento:368040  2019-03-08 00:00:00
2019-03-11 10:17:27.483767 Retorno metodo isPago:False, documento:368290  None
2019-03-11 10:17:27.792527 Retorno metodo isPago:False, documento:367407  None
2019-03-11 10:17:28.102796 Retorno metodo isPago:False, documento:368294  None
2019-03-11 10:17:28.411663 Retorno metodo isPago:True, documento:367427  2019-03-08 00:00:00
2019-03-11 10:17:28.714641 Retorno metodo isPago:False, documento:368282  None
2019-03-11 10:17:29.015722 Retorno metodo isPago:False, documento:367898  None
2019-03-11 10:17:29.320848 Retorno metodo isPago:False, documento:367111  None
2019-03-11 10:17:29.621879 Retorno metodo isPago:False, documento:368168  None
2019-03-11 10:17:29.920676 Retorno metodo isPago:True, documento:367623  2019-03-08 00:00:00
2019-03-11 10:17:30.236890 Retorno metodo isPago:False, documento:368107  None
2019-03-11 10:17:30.558160 Retorno metodo isPago:False, documento:368347  None
2019-03-11 10:17:30.861385 Retorno metodo isPago:False, documento:368056  None
2019-03-11 10:17:31.162170 Retorno metodo isPago:False, documento:367306  None
2019-03-11 10:17:31.471533 Retorno metodo isPago:False, documento:368057  None
2019-03-11 10:17:31.771663 Retorno metodo isPago:False, documento:368563  None
2019-03-11 10:17:32.073237 Retorno metodo isPago:False, documento:368165  None
2019-03-11 10:17:32.391143 Retorno metodo isPago:False, documento:368240  None
2019-03-11 10:17:32.691345 Retorno metodo isPago:False, documento:367458  None
2019-03-11 10:17:32.991210 Retorno metodo isPago:False, documento:368254  None
2019-03-11 10:17:33.290931 Retorno metodo isPago:False, documento:368162  None
2019-03-11 10:17:33.618194 Retorno metodo isPago:False, documento:368121  None
2019-03-11 10:17:33.927258 Retorno metodo isPago:False, documento:367794  None
2019-03-11 10:17:34.237241 Retorno metodo isPago:True, documento:367387  2019-03-08 00:00:00
2019-03-11 10:17:34.543161 Retorno metodo isPago:False, documento:366428  None
2019-03-11 10:17:34.844486 Retorno metodo isPago:True, documento:366227  2019-03-08 00:00:00
2019-03-11 10:17:35.147657 Retorno metodo isPago:False, documento:366649  None
2019-03-11 10:17:35.450618 Retorno metodo isPago:False, documento:366507  None
2019-03-11 10:17:35.777294 Retorno metodo isPago:False, documento:366481  None
2019-03-11 10:17:36.088272 Retorno metodo isPago:False, documento:366821  None
2019-03-11 10:17:36.386322 Retorno metodo isPago:False, documento:366567  None
2019-03-11 10:17:36.683181 Retorno metodo isPago:False, documento:366638  None
2019-03-11 10:17:36.991458 Retorno metodo isPago:False, documento:366651  None
2019-03-11 10:17:37.301575 Retorno metodo isPago:True, documento:366407  2015-11-03 00:00:00
2019-03-11 10:17:37.301619 Retorno metodo isPago:False, documento:366407  None
2019-03-11 10:17:37.610101 Retorno metodo isPago:False, documento:366564  None
2019-03-11 10:17:37.910907 Retorno metodo isPago:False, documento:366446  None
2019-03-11 10:17:38.212808 Retorno metodo isPago:False, documento:366179  None
2019-03-11 10:17:38.521454 Retorno metodo isPago:False, documento:365483  None
2019-03-11 10:17:38.829675 Retorno metodo isPago:False, documento:365228  None
2019-03-11 10:17:39.138288 Retorno metodo isPago:False, documento:365846  None
2019-03-11 10:17:39.440830 Retorno metodo isPago:False, documento:364905  None
2019-03-11 10:17:39.741614 Retorno metodo isPago:False, documento:365879  None
2019-03-11 10:17:40.041025 Retorno metodo isPago:False, documento:364906  None
2019-03-11 10:17:40.355752 Retorno metodo isPago:False, documento:365871  None
2019-03-11 10:17:40.664797 Retorno metodo isPago:False, documento:365866  None
2019-03-11 10:17:40.974973 Retorno metodo isPago:True, documento:365594  2019-03-08 00:00:00
2019-03-11 10:17:41.284570 Retorno metodo isPago:False, documento:365873  None
2019-03-11 10:17:41.593251 Retorno metodo isPago:False, documento:365750  None
2019-03-11 10:17:41.891995 Retorno metodo isPago:False, documento:365854  None
2019-03-11 10:17:42.199469 Retorno metodo isPago:False, documento:364427  None
2019-03-11 10:17:42.500634 Retorno metodo isPago:False, documento:364442  None
2019-03-11 10:17:42.802435 Retorno metodo isPago:False, documento:366078  None
2019-03-11 10:17:43.112629 Retorno metodo isPago:False, documento:366073  None
2019-03-11 10:17:43.425783 Retorno metodo isPago:False, documento:365936  None
2019-03-11 10:17:43.730935 Retorno metodo isPago:True, documento:365289  2019-03-08 00:00:00
2019-03-11 10:17:44.036955 Retorno metodo isPago:False, documento:365961  None
2019-03-11 10:17:44.338381 Retorno metodo isPago:False, documento:365966  None
2019-03-11 10:17:44.637565 Retorno metodo isPago:False, documento:365815  None
2019-03-11 10:17:44.946001 Retorno metodo isPago:False, documento:365939  None
2019-03-11 10:17:45.250629 Retorno metodo isPago:False, documento:365941  None
2019-03-11 10:17:45.558225 Retorno metodo isPago:False, documento:364851  None
2019-03-11 10:17:45.860214 Retorno metodo isPago:False, documento:353511  None
2019-03-11 10:27:58.080091 Gerando consulta dos documentos do dia
2019-03-11 10:27:58.391454 Retorno metodo isPago:False, documento:368055  None
2019-03-11 10:27:58.720338 Retorno metodo isPago:False, documento:368221  None
2019-03-11 10:27:59.022601 Retorno metodo isPago:False, documento:368922  None
2019-03-11 10:27:59.323330 Retorno metodo isPago:False, documento:369307  None
2019-03-11 10:27:59.625488 Retorno metodo isPago:False, documento:366764  None
2019-03-11 10:27:59.922491 Retorno metodo isPago:False, documento:369262  None
2019-03-11 10:28:00.223787 Retorno metodo isPago:True, documento:368637  2019-03-08 00:00:00
2019-03-11 10:28:00.555640 Retorno metodo isPago:True, documento:368620  2019-03-08 00:00:00
2019-03-11 10:28:00.853312 Retorno metodo isPago:False, documento:368624  None
2019-03-11 10:28:01.163048 Retorno metodo isPago:False, documento:360516  None
2019-03-11 10:28:01.470529 Retorno metodo isPago:False, documento:368984  None
2019-03-11 10:28:01.779795 Retorno metodo isPago:False, documento:368480  None
2019-03-11 10:28:02.090873 Retorno metodo isPago:True, documento:366763  2019-03-08 00:00:00
2019-03-11 10:28:02.399579 Retorno metodo isPago:False, documento:368470  None
2019-03-11 10:28:02.716368 Retorno metodo isPago:True, documento:369249  2019-03-08 00:00:00
2019-03-11 10:28:03.018843 Retorno metodo isPago:False, documento:369507  None
2019-03-11 10:28:03.309478 Retorno metodo isPago:False, documento:369647  None
2019-03-11 10:28:03.637778 Retorno metodo isPago:False, documento:368462  None
2019-03-11 10:28:03.947847 Retorno metodo isPago:False, documento:366752  None
2019-03-11 10:28:04.248289 Retorno metodo isPago:False, documento:368529  None
2019-03-11 10:28:04.560949 Retorno metodo isPago:False, documento:369459  None
2019-03-11 10:28:04.865340 Retorno metodo isPago:False, documento:368915  None
2019-03-11 10:28:05.169326 Retorno metodo isPago:False, documento:368691  None
2019-03-11 10:28:05.494583 Retorno metodo isPago:False, documento:368693  None
2019-03-11 10:28:05.802522 Retorno metodo isPago:False, documento:369460  None
2019-03-11 10:28:06.111259 Retorno metodo isPago:False, documento:369371  None
2019-03-11 10:28:06.420974 Retorno metodo isPago:False, documento:369268  None
2019-03-11 10:28:06.724201 Retorno metodo isPago:True, documento:369453  2019-03-08 00:00:00
2019-03-11 10:28:07.031523 Retorno metodo isPago:False, documento:369097  None
2019-03-11 10:28:07.331460 Retorno metodo isPago:True, documento:369326  2019-03-08 00:00:00
2019-03-11 10:28:07.658704 Retorno metodo isPago:False, documento:369370  None
2019-03-11 10:28:07.967313 Retorno metodo isPago:False, documento:368791  None
2019-03-11 10:28:08.268707 Retorno metodo isPago:True, documento:369194  2019-03-08 00:00:00
2019-03-11 10:28:08.579859 Retorno metodo isPago:True, documento:368788  2019-03-08 00:00:00
2019-03-11 10:28:08.889183 Retorno metodo isPago:True, documento:368674  2019-03-08 00:00:00
2019-03-11 10:28:09.193035 Retorno metodo isPago:False, documento:369449  None
2019-03-11 10:28:09.505136 Retorno metodo isPago:False, documento:367469  None
2019-03-11 10:28:09.802623 Retorno metodo isPago:False, documento:369229  None
2019-03-11 10:28:10.099195 Retorno metodo isPago:False, documento:369514  None
2019-03-11 10:28:10.409318 Retorno metodo isPago:False, documento:369064  None
2019-03-11 10:28:10.709961 Retorno metodo isPago:False, documento:369521  None
2019-03-11 10:28:11.019562 Retorno metodo isPago:False, documento:368811  None
2019-03-11 10:28:11.324220 Retorno metodo isPago:False, documento:368953  None
2019-03-11 10:28:11.632108 Retorno metodo isPago:False, documento:369530  None
2019-03-11 10:28:11.948974 Retorno metodo isPago:False, documento:369118  None
2019-03-11 10:28:12.251829 Retorno metodo isPago:False, documento:369219  None
2019-03-11 10:28:12.553057 Retorno metodo isPago:False, documento:369272  None
2019-03-11 10:28:12.851391 Retorno metodo isPago:False, documento:369275  None
2019-03-11 10:28:13.155568 Retorno metodo isPago:False, documento:369394  None
2019-03-11 10:28:13.455133 Retorno metodo isPago:False, documento:369694  None
2019-03-11 10:28:13.762451 Retorno metodo isPago:False, documento:369117  None
2019-03-11 10:28:14.065345 Retorno metodo isPago:False, documento:369056  None
2019-03-11 10:28:14.367488 Retorno metodo isPago:True, documento:368951  2019-03-08 00:00:00
2019-03-11 10:28:14.675721 Retorno metodo isPago:False, documento:369274  None
2019-03-11 10:28:14.978406 Retorno metodo isPago:False, documento:369153  None
2019-03-11 10:28:15.292244 Retorno metodo isPago:False, documento:366679  None
2019-03-11 10:28:15.594001 Retorno metodo isPago:False, documento:369690  None
2019-03-11 10:28:15.893765 Retorno metodo isPago:True, documento:368803  2019-03-08 00:00:00
2019-03-11 10:28:16.220210 Retorno metodo isPago:False, documento:369424  None
2019-03-11 10:28:16.506295 Retorno metodo isPago:False, documento:369271  None
2019-03-11 10:28:16.793073 Retorno metodo isPago:False, documento:369273  None
2019-03-11 10:28:17.112088 Retorno metodo isPago:False, documento:369650  None
2019-03-11 10:28:17.416247 Retorno metodo isPago:True, documento:369247  2019-03-08 00:00:00
2019-03-11 10:28:17.716710 Retorno metodo isPago:False, documento:365574  None
2019-03-11 10:28:18.019215 Retorno metodo isPago:True, documento:368287  2019-03-08 00:00:00
2019-03-11 10:28:18.326563 Retorno metodo isPago:False, documento:368313  None
2019-03-11 10:28:18.625294 Retorno metodo isPago:False, documento:368280  None
2019-03-11 10:28:18.942514 Retorno metodo isPago:False, documento:367549  None
2019-03-11 10:28:19.249553 Retorno metodo isPago:False, documento:367244  None
2019-03-11 10:28:19.555916 Retorno metodo isPago:False, documento:367243  None
2019-03-11 10:28:19.862840 Retorno metodo isPago:False, documento:368406  None
2019-03-11 10:28:20.167095 Retorno metodo isPago:False, documento:368393  None
2019-03-11 10:28:20.477100 Retorno metodo isPago:False, documento:367710  None
2019-03-11 10:28:20.808470 Retorno metodo isPago:False, documento:367531  None
2019-03-11 10:28:21.117935 Retorno metodo isPago:False, documento:368391  None
2019-03-11 10:28:21.419392 Retorno metodo isPago:False, documento:367351  None
2019-03-11 10:28:21.728834 Retorno metodo isPago:False, documento:367517  None
2019-03-11 10:28:22.039239 Retorno metodo isPago:False, documento:366881  None
2019-03-11 10:28:22.339667 Retorno metodo isPago:False, documento:367358  None
2019-03-11 10:28:22.642283 Retorno metodo isPago:False, documento:367853  None
2019-03-11 10:28:22.943314 Retorno metodo isPago:False, documento:368436  None
2019-03-11 10:28:23.260167 Retorno metodo isPago:False, documento:367942  None
2019-03-11 10:28:23.567943 Retorno metodo isPago:False, documento:368307  None
2019-03-11 10:28:23.876898 Retorno metodo isPago:False, documento:367935  None
2019-03-11 10:28:24.185713 Retorno metodo isPago:False, documento:367443  None
2019-03-11 10:28:24.505123 Retorno metodo isPago:False, documento:367120  None
2019-03-11 10:28:24.825317 Retorno metodo isPago:False, documento:367515  None
2019-03-11 10:28:25.133488 Retorno metodo isPago:False, documento:367594  None
2019-03-11 10:28:25.461011 Retorno metodo isPago:False, documento:368094  None
2019-03-11 10:28:25.759478 Retorno metodo isPago:False, documento:367784  None
2019-03-11 10:28:26.061623 Retorno metodo isPago:False, documento:367940  None
2019-03-11 10:28:26.361761 Retorno metodo isPago:False, documento:367285  None
2019-03-11 10:28:26.663292 Retorno metodo isPago:False, documento:368296  None
2019-03-11 10:28:26.972322 Retorno metodo isPago:False, documento:367026  None
2019-03-11 10:28:27.271457 Retorno metodo isPago:True, documento:368040  2019-03-08 00:00:00
2019-03-11 10:28:27.579610 Retorno metodo isPago:False, documento:368290  None
2019-03-11 10:28:27.888536 Retorno metodo isPago:False, documento:367407  None
2019-03-11 10:28:28.193088 Retorno metodo isPago:False, documento:368294  None
2019-03-11 10:28:28.493229 Retorno metodo isPago:True, documento:367427  2019-03-08 00:00:00
2019-03-11 10:28:28.805434 Retorno metodo isPago:False, documento:368282  None
2019-03-11 10:28:29.103802 Retorno metodo isPago:False, documento:367898  None
2019-03-11 10:28:29.419994 Retorno metodo isPago:False, documento:367111  None
2019-03-11 10:28:29.729265 Retorno metodo isPago:False, documento:368168  None
2019-03-11 10:28:30.038425 Retorno metodo isPago:True, documento:367623  2019-03-08 00:00:00
2019-03-11 10:28:30.346392 Retorno metodo isPago:False, documento:368107  None
2019-03-11 10:28:30.680071 Retorno metodo isPago:False, documento:368347  None
2019-03-11 10:28:30.994701 Retorno metodo isPago:False, documento:368056  None
2019-03-11 10:28:31.307386 Retorno metodo isPago:False, documento:367306  None
2019-03-11 10:28:31.608809 Retorno metodo isPago:False, documento:368057  None
2019-03-11 10:28:31.917575 Retorno metodo isPago:False, documento:368563  None
2019-03-11 10:28:32.218977 Retorno metodo isPago:False, documento:368165  None
2019-03-11 10:28:32.515414 Retorno metodo isPago:False, documento:368240  None
2019-03-11 10:28:32.824602 Retorno metodo isPago:False, documento:367458  None
2019-03-11 10:28:33.147160 Retorno metodo isPago:False, documento:368254  None
